race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
0,0,32,0,12,6.64539,2.302585,1,0,0
0,0,57,0,12,5.991465,2.397895,1,0,0
0,30,44,0,11,6.234411,2.833213,1,0,0
0,32,25,1,14,5.768321,2.302585,0,1,0
0,20,24,1,14,5.075174,2.079442,0,1,0
0,15,21,1,14,5.010635,2.302585,0,1,0
1,52,48,0,16,6.946976,2.995732,1,0,0
1,40,59,0,16,7.377759,2.995732,1,0,0
1,40,45,0,10,6.60665,2.917771,1,0,0
1,15,30,0,12,5.192957,2.484907,0,0,1
0,60,53,0,12,6.345636,2.251292,0,0,1
1,0,31,0,16,7.465655,2.944439,0,1,0
1,35,26,0,14,5.80664,2.251292,1,0,0
0,0,44,0,14,7.438384,3.218876,1,0,0
0,40,45,0,14,6.579251,2.890372,1,0,0
1,32,66,1,12,6.173786,2.70805,0,1,0
1,0,32,0,11,6.357704,2.70805,0,1,0
1,0,46,0,12,7.600903,3.218876,0,0,1
1,30,39,1,12,5.860786,2.197225,1,0,0
0,0,34,0,14,6.09131,2.70805,1,0,0
0,0,25,0,12,6.356108,2.821379,1,0,0
1,3,48,1,12,3.583519,2.484907,1,0,0
1,40,45,0,14,6.522093,2.833213,1,0,0
1,0,59,0,16,6.71174,2.876385,0,1,0
1,40,28,0,12,6.946976,3.258096,0,1,0
1,40,65,0,12,6.086775,2.397895,1,0,0
1,40,39,0,14,6.613653,2.924773,0,0,1
1,40,57,0,12,6.824374,3.135494,1,0,0
1,40,38,0,14,6.613653,2.924773,1,0,0
1,35,38,0,14,7.422075,3.511545,1,0,0
1,36,47,0,12,6.579251,2.995732,1,0,0
1,40,37,0,16,6.866933,3.178054,0,0,1
1,40,45,0,11,6.291569,2.60269,1,0,0
1,40,58,0,12,6.522093,2.833213,1,0,0
1,40,46,0,14,7.967145,4.278331,1,0,0
1,36,28,1,12,6.579251,2.995732,1,0,0
1,18,17,1,11,5.059425,2.169054,0,1,0
1,40,63,0,12,6.84588,3.157,1,0,0
0,40,50,0,18,7.967145,4.278331,1,0,0
1,50,40,0,12,6.951772,2.639057,0,1,0
1,40,53,0,12,6.173786,2.484907,0,1,0
0,0,22,0,12,7.313221,2.70805,0,1,0
0,0,22,1,12,4.49981,2.70805,0,1,0
0,0,24,1,16,4.828314,2.890372,0,1,0
1,0,29,0,5.5,6.357704,1.609438,0,1,0
1,0,30,0,14,6.175368,2.014903,0,1,0
1,0,35,0,5.5,6.694178,1.609438,1,0,0
1,0,23,0,5.5,6.64539,1.981001,1,0,0
1,10,38,1,16,4.941642,2.639057,1,0,0
0,0,40,0,12,5.703783,2.140066,0,1,0
0,0,57,0,12,7.313221,2.995732,0,0,1
0,0,58,0,11,6.716595,3.008155,0,1,0
0,24,21,1,14,5.263726,2.085672,0,1,0
1,32,54,1,14,5.545177,2.079442,0,1,0
1,32,47,1,14,5.545177,2.079442,0,0,1
1,0,36,0,18,7.130899,3.433987,0,1,0
1,48,37,0,2.5,7.006695,3.135494,0,1,0
1,0,39,0,1,0,2.351375,0,0,1
0,40,61,0,12,6.327937,2.639057,0,1,0
1,35,56,0,14,6.191851,2.110213,1,0,0
1,0,28,0,14,5.991465,2.272126,0,1,0
1,40,42,0,12,6.198479,2.509599,1,0,0
1,0,51,0,14,7.215975,2.484907,1,0,0
1,35,52,0,12,5.953243,2.397895,1,0,0
1,25,28,1,14,5.783825,2.564949,0,1,0
1,0,30,0,12,5.991465,2.397895,0,1,0
1,0,46,1,14,5.010635,2.484907,1,0,0
1,12,19,1,14,4.564348,2.079442,0,1,0
1,0,59,0,14,7.455877,2.70805,1,0,0
1,0,19,1,14,3.912023,2.302585,0,1,0
1,36,36,0,12,6.222576,2.639057,1,0,0
1,40,37,0,12,6.484941,2.796061,1,0,0
1,16,18,1,11,5.075174,2.302585,0,1,0
1,0,52,0,12,7.067379,3.258096,1,0,0
0,40,48,0,18,7.783224,4.094345,0,0,1
0,40,49,0,12,6.363028,2.674149,1,0,0
0,20,18,1,12,5.703783,2.70805,0,1,0
0,40,48,0,12,7.090077,3.401197,1,0,0
1,16,36,1,14,5.298317,2.525729,0,1,0
1,40,50,0,12,5.986452,2.297573,0,0,1
1,17,62,1,12,5.165357,2.332144,1,0,0
1,40,27,0,14,6.143112,2.251292,0,1,0
1,0,38,0,12,5.840641,2.197225,1,0,0
0,0,35,0,18,6.956545,3.218876,0,0,1
1,50,54,0,16,6.620073,2.70805,0,0,1
1,40,47,0,12,7.294377,3.135494,0,0,1
1,16,20,1,12,4.85203,2.079442,0,1,0
0,40,54,0,12,6.907755,3.218876,1,0,0
0,0,30,0,14,6.109248,2.251292,0,1,0
0,40,42,0,14,7.967145,3.871201,0,1,0
0,25,21,1,14,5.416101,2.197225,0,1,0
1,0,19,0,12,6.109248,2.079442,0,1,0
1,40,37,0,14,6.173786,2.484907,0,0,1
1,40,36,0,16,7.244227,3.555348,1,0,0
1,40,31,0,16,7.090077,3.401197,1,0,0
1,35,21,0,14,5.695414,2.140066,0,1,0
1,30,45,0,12,6.014937,2.613739,0,1,0
1,10,56,1,12,4.60517,2.302585,1,0,0
1,0,54,1,18,4.565909,4.248495,1,0,0
1,40,57,0,18,7.495542,3.806663,1,0,0
1,0,29,0,16,6.867974,3.401197,0,1,0
1,40,60,0,14,6.39693,2.70805,1,0,0
0,40,62,0,12,6.432297,2.743417,1,0,0
0,40,54,0,16,6.579251,2.890372,1,0,0
1,4,31,1,14,3.951244,2.564949,0,1,0
1,0,27,0,12,5.991465,2.197225,0,1,0
1,0,35,1,2.5,5.393628,2.251292,1,0,0
1,40,56,0,12,7.436264,2.965788,1,0,0
1,40,56,0,16,6.579251,2.890372,1,0,0
1,40,59,0,14,6.628041,2.939162,1,0,0
1,40,53,0,14,6.317165,2.628285,1,0,0
1,40,47,0,16,6.684612,2.995732,0,0,1
0,20,21,1,14,5.703783,2.70805,0,1,0
1,40,44,0,14,6.612041,2.923162,1,0,0
1,18,26,1,14,5.288267,2.397895,0,1,0
1,40,42,0,12,5.768321,2.079442,1,0,0
1,40,19,0,14,5.991465,2.302585,0,1,0
1,35,27,0,10,5.857933,2.302585,1,0,0
1,28,73,1,14,5.693058,2.360854,1,0,0
1,0,48,0,14,7.273994,3.401197,1,0,0
1,0,60,0,14,7.422374,3.637586,1,0,0
0,0,61,0,14,7.647786,3.663562,1,0,0
1,40,49,0,12,6.49224,2.80336,1,0,0
1,42,54,0,14,6.828712,3.091043,1,0,0
0,40,68,0,12,7.11192,3.104587,1,0,0
1,0,49,1,14,6.288713,2.793004,0,0,1
1,0,40,0,14,6.214608,2.70805,1,0,0
1,36,63,0,14,7.670429,3.988984,1,0,0
1,28,33,1,14,5.817111,2.484907,0,1,0
1,0,31,0,14,6.214608,2.70805,1,0,0
1,0,31,0,11,6.214608,2.772589,1,0,0
1,40,23,0,12,6.975414,2.995732,0,1,0
1,40,27,0,14,6.579251,2.890372,1,0,0
1,40,28,0,14,7.377759,3.688879,1,0,0
1,40,61,0,14,6.684612,2.995732,0,0,1
1,40,34,0,12,6.173786,2.484907,0,1,0
0,0,31,0,12,6.586172,3.091043,1,0,0
1,40,39,0,16,7.715569,3.649359,1,0,0
1,18,65,1,14,5.192957,2.302585,0,0,1
1,0,60,0,16,6.723833,3.913422,0,0,1
1,0,30,0,14,7.050851,2.70805,1,0,0
1,0,43,1,16,7.600402,3.135494,1,0,0
0,0,43,1,12,5.035913,2.302585,0,1,0
1,0,56,0,10,5.480639,2.484907,0,0,1
1,40,48,0,12,6.633318,2.944439,1,0,0
1,40,45,0,14,5.991465,2.302585,1,0,0
1,40,39,0,14,6.173786,2.484907,1,0,0
1,40,51,0,12,6.173786,2.484907,0,0,1
1,35,46,0,10,6.263398,2.70805,0,0,1
1,35,51,0,14,6.327937,2.772589,0,1,0
0,40,37,0,16,7.377759,3.688879,1,0,0
1,0,52,0,16,5.991465,2.606387,1,0,0
1,0,44,0,12,6.620073,3.295837,1,0,0
1,40,33,0,14,6.667466,2.978586,1,0,0
1,0,46,0,14,5.703783,2.302585,0,0,1
1,40,42,0,12,6.569201,2.880322,0,0,1
1,40,20,0,14,5.886104,2.197225,0,1,0
1,40,31,0,12,6.253829,2.564949,0,0,1
1,36,57,0,12,6.447433,2.863914,0,1,0
1,38,25,0,14,6.410175,2.772589,0,1,0
1,0,52,0,14,6.979145,3.290266,0,1,0
1,40,64,0,12,6.49224,2.80336,1,0,0
1,40,59,0,14,6.040255,2.351375,1,0,0
1,40,30,0,14,6.849702,3.160823,0,1,0
1,40,29,0,11,6.327937,2.639057,0,1,0
0,0,29,1,14,5.575949,2.397895,0,1,0
1,35,25,0,11,5.906723,2.351375,1,0,0
1,35,24,0,14,5.80664,2.251292,1,0,0
1,6,54,1,5.5,4.094345,2.302585,1,0,0
1,30,54,1,9,5.678465,2.277267,0,0,1
1,40,29,0,12,6.36647,2.677591,1,0,0
0,40,34,0,18,6.173786,2.484907,0,1,0
1,40,46,0,12,6.979145,3.290266,0,1,0
1,40,40,0,12,6.214608,2.525729,1,0,0
1,40,34,0,14,6.253829,2.564949,1,0,0
1,70,36,0,12,6.804947,2.556452,1,0,0
0,40,38,0,14,5.886104,2.197225,0,0,1
1,40,34,0,12,6.421947,2.733068,0,0,1
0,20,40,0,16,5.192957,2.197225,0,1,0
1,0,34,0,14,6.175368,2.772589,0,0,1
0,35,29,0,16,5.953243,2.397895,1,0,0
0,40,62,0,16,6.39693,2.70805,1,0,0
0,40,33,0,14,6.522093,2.833213,1,0,0
0,32,35,1,16,6.556778,3.091043,1,0,0
0,30,29,1,12,6.52224,3.121042,0,1,0
1,38,35,0,12,6.81564,3.178054,1,0,0
0,11,33,1,12,4.70048,2.302585,1,0,0
1,22,36,1,12,5.612763,2.521721,1,0,0
1,40,57,0,9,5.991465,2.302585,1,0,0
1,14,61,1,14,4.990433,2.351375,1,0,0
1,40,23,0,14,6.173786,2.484907,1,0,0
1,14,22,1,14,4.941642,2.302585,1,0,0
1,35,58,0,14,6.419262,2.863914,1,0,0
1,40,26,0,14,6.253829,2.564949,1,0,0
1,0,40,0,18,7.967145,3.555348,0,0,1
0,0,21,0,16,5.521461,2.484907,0,1,0
1,40,21,0,12,6.040255,2.351375,0,1,0
0,40,32,0,14,5.991465,2.302585,0,1,0
1,40,44,0,16,6.752971,2.710713,1,0,0
0,16,61,1,14,5.480639,2.70805,1,0,0
0,48,66,0,16,6.410832,2.509599,1,0,0
1,0,62,0,14,6.539586,2.74084,1,0,0
1,20,61,1,12,5.684939,2.689207,1,0,0
1,20,16,1,12,5.470589,1.141033,0,1,0
1,40,16,0,12,5.991465,2.302585,0,1,0
0,40,32,0,14,5.780744,2.091864,0,1,0
1,0,42,0,5.5,5.656516,2.277267,1,0,0
1,0,42,0,12,5.91142,2.484907,1,0,0
1,0,60,0,5.5,6.093728,2.70805,1,0,0
1,0,19,0,12,6.173786,2.302585,0,1,0
1,40,37,0,12,6.291569,2.60269,1,0,0
1,24,65,1,5.5,5.227036,2.048982,1,0,0
1,32,24,1,12,5.662961,2.197225,0,1,0
1,0,57,0,14,7.898151,4.007333,0,0,1
1,25,51,1,14,6.214608,2.995732,0,1,0
0,12,21,1,14,4.465908,1.981001,1,0,0
1,40,23,0,14,6.745236,2.484907,1,0,0
1,40,43,0,12,6.779922,3.091043,1,0,0
1,20,39,1,12,5.298317,2.302585,1,0,0
1,20,18,1,12,5.298317,2.302585,0,1,0
1,40,29,0,12,6.380123,2.691243,1,0,0
1,20,28,1,14,5.298317,2.302585,1,0,0
1,20,57,1,7.5,5.298317,2.302585,0,0,1
1,40,21,0,11,5.991465,2.302585,0,1,0
1,15,25,1,16,4.787492,2.079442,0,1,0
1,20,22,1,14,5.192957,2.197225,0,1,0
1,0,61,0,11,6.620073,2.98214,1,0,0
1,30,20,1,14,5.480639,2.079442,0,1,0
1,0,56,0,12,7.205004,3.509454,1,0,0
1,0,34,0,12,7.17012,3.572345,1,0,0
1,0,31,1,12,4.930582,2.302585,1,0,0
1,25,21,1,12,5.768321,2.379546,0,1,0
1,0,32,0,16,6.868526,3.295837,0,1,0
1,40,33,0,14,6.927558,3.068053,0,1,0
0,40,19,0,14,6.253829,2.564949,0,1,0
0,34,22,1,12,5.872962,2.346602,0,1,0
0,0,59,0,14,6.39693,2.564949,1,0,0
0,0,57,0,18,6.356108,2.876385,1,0,0
1,24,75,1,16,7.426549,4.248495,1,0,0
1,40,27,0,14,7.426549,3.73767,1,0,0
1,24,42,1,16,6.084955,2.906901,1,0,0
1,40,32,0,12,6.341417,2.652537,1,0,0
1,28,31,1,16,5.846439,2.484907,1,0,0
1,40,43,0,12,6.946976,3.258096,1,0,0
1,40,51,0,12,6.946976,3.258096,1,0,0
0,40,57,0,16,7.090077,3.401197,1,0,0
1,40,62,0,7.5,6.579251,2.890372,1,0,0
1,40,61,0,12,6.253829,2.564949,1,0,0
1,30,32,1,12,5.913503,2.197225,0,1,0
1,40,54,0,14,6.688604,2.861057,1,0,0
1,40,26,0,14,5.991465,2.302585,0,1,0
1,0,38,0,12,6.39693,2.624669,1,0,0
1,12,25,1,11,5.078668,2.593761,0,1,0
1,40,48,0,12,6.691091,3.002211,1,0,0
1,40,57,0,9,6.173786,2.484907,1,0,0
0,10,54,1,12,4.744932,2.442347,0,1,0
1,40,36,0,10,6.527958,2.839078,0,1,0
1,25,60,1,14,5.839915,2.621039,1,0,0
1,0,31,0,12,6.856462,2.397895,0,1,0
0,0,59,0,12,5.703783,2.322388,0,0,1
1,5,30,1,14,3.806663,2.197225,0,1,0
1,0,37,0,16,6.876502,2.995732,0,0,1
0,40,44,0,12,6.55108,2.70805,1,0,0
0,40,57,0,12,6.214608,2.484907,0,0,1
0,0,32,0,12,7.050123,2.70805,0,1,0
0,40,27,0,12,6.173786,2.484907,0,1,0
1,40,31,0,12,6.461468,2.772589,1,0,0
1,40,32,0,14,6.946976,3.258096,1,0,0
1,32,58,1,14,6.030685,2.564949,0,0,1
0,40,45,0,18,6.907755,3.218876,1,0,0
0,40,47,0,14,6.077642,2.388763,1,0,0
1,40,22,0,12,6.55108,2.862201,0,1,0
1,40,19,0,12,5.940171,2.251292,0,1,0
1,45,48,0,16,7.142432,3.33577,1,0,0
0,30,58,1,12,7.114769,3.713572,1,0,0
0,40,24,0,12,6.522093,2.833213,0,1,0
0,40,69,0,12,6.398595,2.70805,0,1,0
0,40,55,0,14,7.358831,3.669951,1,0,0
0,0,26,0,16,6.868526,3.178054,0,1,0
0,0,45,0,12,7.083388,2.484907,1,0,0
1,40,48,0,14,6.040255,2.351375,1,0,0
1,28,54,1,14,5.583496,2.251292,0,1,0
1,0,49,0,22,7.784823,3.951244,1,0,0
1,0,48,1,14,4.722953,2.079442,1,0,0
1,15,16,1,10,4.787492,2.079442,0,1,0
1,40,65,0,12,6.086775,2.397895,1,0,0
1,40,28,0,12,5.918894,2.230014,1,0,0
1,40,30,0,12,6.39693,2.70805,1,0,0
1,30,39,1,7.5,5.598422,2.197225,1,0,0
1,27,33,1,7.5,5.46489,2.169054,1,0,0
1,40,58,0,12,6.383507,2.694627,0,0,1
0,0,24,0,12,6.154348,2.591516,1,0,0
1,40,23,0,12,6.39693,2.70805,1,0,0
1,0,33,0,18,7.090077,3.637586,1,0,0
1,40,60,1,12,6.429719,2.74084,1,0,0
1,0,42,0,14,7.377759,3.178054,0,1,0
1,20,25,1,14,5.634789,2.639057,0,0,1
1,40,67,0,14,6.463029,2.772589,0,0,1
1,18,45,1,14,4.969813,2.079442,1,0,0
0,0,47,0,16,7.541476,3.912023,0,1,0
1,20,60,1,14,7.377759,4.382027,1,0,0
1,40,54,0,16,7.244227,3.555348,1,0,0
1,45,28,0,14,6.371612,2.564949,0,1,0
1,28,28,1,12,6.222576,2.890372,1,0,0
1,0,34,0,12,5.95223,2.995732,1,0,0
1,0,36,0,12,6.214608,2.995732,1,0,0
1,32,32,1,22,7.560081,4.094345,1,0,0
1,40,32,0,22,7.930206,4.241327,1,0,0
1,40,41,0,14,6.579251,2.890372,0,0,1
1,40,26,0,12,6.684612,2.995732,0,0,1
1,0,53,0,14,7.65699,2.917771,1,0,0
1,0,58,0,12,6.42224,2.823163,1,0,0
1,40,30,0,14,6.214608,2.525729,0,1,0
0,40,50,0,12,6.579251,2.890372,1,0,0
1,20,64,1,14,5.105946,2.110213,1,0,0
1,40,51,0,9,6.327937,2.639057,1,0,0
1,0,50,0,16,7.561678,3.135494,1,0,0
1,40,32,0,14,6.461468,2.772589,1,0,0
1,40,32,0,7.5,6.375025,2.517696,0,1,0
1,40,43,0,16,6.214608,2.525729,0,1,0
1,38,47,0,12,6.081762,2.079442,1,0,0
1,40,37,0,12,6.633318,2.944439,1,0,0
0,0,42,1,14,6.357704,3.137666,0,1,0
1,40,49,0,12,6.879356,2.890372,1,0,0
0,40,24,0,16,6.253829,2.564949,0,1,0
1,40,26,0,14,5.991465,2.302585,0,1,0
1,40,51,0,12,6.49224,2.197225,1,0,0
1,40,46,0,14,6.579251,2.890372,1,0,0
1,40,37,0,16,6.670006,2.981126,0,1,0
1,25,19,0,12,5.387929,2.169054,0,1,0
1,40,28,0,11,6.253829,2.564949,0,1,0
1,21,20,1,14,5.213576,2.169054,0,1,0
1,5,18,1,12,3.624341,2.014903,0,1,0
0,0,34,0,5.5,6.555357,2.639057,1,0,0
1,40,25,0,14,5.886104,2.197225,0,1,0
1,40,82,0,16,7.421776,3.732896,0,0,1
1,0,35,0,14,6.173786,2.169054,1,0,0
1,0,58,0,12,6.23637,2.691243,1,0,0
1,0,59,0,12,4.828314,2.890372,1,0,0
1,0,56,0,12,7.232733,2.890372,1,0,0
1,0,42,1,12,4.718499,2.079442,0,1,0
1,0,30,0,16,6.133398,3.295837,1,0,0
1,0,26,1,16,6.163315,2.484907,1,0,0
1,0,28,0,16,6.867974,2.60269,1,0,0
1,30,64,1,16,7.21891,3.637586,1,0,0
1,40,33,0,16,6.507277,2.818398,1,0,0
1,45,34,0,12,7.093197,3.286535,1,0,0
1,40,54,0,12,6.173786,2.484907,1,0,0
1,15,17,1,10,4.689052,1.981001,0,1,0
1,35,40,0,14,6.120297,2.564949,1,0,0
1,12,21,1,14,4.787492,2.302585,0,1,0
1,40,49,0,14,6.484941,2.796061,1,0,0
1,0,68,1,12,5.298317,2.515274,0,0,1
1,5,16,1,10,3.778491,2.169054,0,1,0
1,37,51,0,16,7.221836,3.610918,1,0,0
1,40,29,0,16,6.530878,2.639057,0,1,0
1,0,62,0,14,6.494555,2.80336,1,0,0
1,20,20,1,14,6.086775,3.091043,0,1,0
1,40,28,0,12,6.523269,2.834389,1,0,0
1,40,56,0,12,6.684612,2.995732,1,0,0
0,45,28,0,12,6.851185,3.044523,0,1,0
1,25,58,1,14,5.783825,2.564949,1,0,0
1,40,59,0,16,6.946976,3.258096,1,0,0
1,40,30,0,12,6.253829,2.564949,0,1,0
1,30,21,1,11,5.703783,2.302585,1,0,0
1,40,28,0,14,6.291569,2.60269,1,0,0
1,40,45,0,14,6.369901,2.681021,1,0,0
0,40,29,0,14,6.39693,2.70805,0,0,1
1,40,53,0,14,6.782544,3.091043,0,1,0
1,40,50,0,12,5.940171,2.251292,1,0,0
1,24,19,1,14,6.173786,2.995732,0,1,0
1,25,75,1,5.5,5.298317,2.079442,1,0,0
0,0,23,1,12,5.991465,1.302913,0,1,0
1,40,56,0,12,6.431653,2.742774,0,0,1
1,24,40,1,10,5.529429,2.351375,1,0,0
1,40,47,0,7.5,6.39693,2.70805,1,0,0
1,30,37,1,14,6.003887,2.60269,0,0,1
1,40,29,0,14,6.633318,2.944439,1,0,0
1,16,27,1,14,4.912655,2.140066,1,0,0
1,15,18,1,11,4.818264,2.110213,0,1,0
1,45,37,0,14,6.158038,2.197225,1,0,0
1,0,47,0,14,6.802395,2.681021,1,0,0
1,0,52,0,12,7.003066,2.772589,1,0,0
1,0,52,1,14,4.962845,1.321756,1,0,0
1,0,21,0,12,5.991465,2.506342,0,1,0
1,40,28,0,12,6.633318,2.944439,1,0,0
1,6,15,1,14,3.806663,2.014903,0,1,0
1,0,27,0,14,6.229871,2.70805,1,0,0
1,0,29,1,14,5.942169,2.541602,1,0,0
1,40,34,0,14,6.866933,3.178054,1,0,0
1,42,39,0,16,6.722341,2.984671,0,0,1
1,40,33,0,11,6.663388,2.974509,0,0,1
1,20,35,1,16,6.39693,3.401197,1,0,0
1,0,49,0,14,6.39693,2.772589,1,0,0
1,40,49,0,18,6.829577,3.140698,1,0,0
1,40,36,0,14,6.716595,3.027715,1,0,0
1,35,31,0,16,6.64639,3.091043,1,0,0
0,48,41,0,14,7.587366,3.613617,1,0,0
1,10,65,1,14,5.480639,3.178054,1,0,0
1,40,49,0,12,6.777191,3.088311,1,0,0
1,20,49,1,16,5.940171,2.944439,1,0,0
1,10,21,1,14,4.941642,2.639057,0,1,0
1,30,21,1,14,6.040255,2.639057,0,1,0
1,0,23,0,12,6.244167,2.83615,0,1,0
0,38,21,0,16,6.079933,2.442347,0,1,0
1,40,58,0,18,5.991465,2.302585,0,0,1
1,40,44,0,14,7.299798,3.610918,1,0,0
0,0,39,1,12,5.940171,2.60269,0,1,0
0,30,26,1,14,5.886104,2.484907,0,1,0
1,40,47,0,12,6.728928,2.862201,1,0,0
1,40,24,0,18,6.684612,2.995732,0,1,0
0,40,49,0,14,7.517303,3.828424,1,0,0
0,0,28,1,14,5.010635,2.446686,1,0,0
0,40,31,0,14,5.940171,2.251292,1,0,0
1,0,25,0,14,6.868526,2.284421,0,1,0
1,18,22,1,12,5.192957,2.302585,0,1,0
1,40,21,0,12,6.214608,2.525729,0,1,0
1,0,38,0,14,6.848324,3.424263,1,0,0
1,40,28,0,16,6.633318,2.944439,1,0,0
1,0,77,1,12,5.897154,2.731116,0,0,1
1,40,42,0,14,6.659294,2.970414,1,0,0
1,35,17,0,12,6.229496,2.674149,0,1,0
1,40,40,0,16,6.633318,2.944439,1,0,0
1,65,45,0,12,7.265429,3.091043,1,0,0
1,15,18,1,11,4.722953,2.014903,0,1,0
1,40,47,0,14,7.021084,3.332205,1,0,0
1,40,45,0,14,6.427782,2.738903,1,0,0
1,40,60,0,12,7.118826,3.258096,1,0,0
1,40,58,0,12,5.886104,2.197225,0,0,1
0,28,53,1,14,5.501258,2.169054,1,0,0
0,20,17,1,12,5.001258,2.005526,0,1,0
1,0,50,0,12,6.684612,2.995732,1,0,0
1,0,32,0,12,6.774224,2.656757,0,0,1
1,0,61,0,12,6.64539,2.957511,1,0,0
1,0,44,0,12,6.214608,2.549445,1,0,0
1,0,36,0,12,6.357704,2.72458,1,0,0
1,0,29,0,12,6.357704,2.72458,1,0,0
1,0,24,0,14,6.907755,3.198673,1,0,0
1,0,21,1,14,5.164786,2.397895,1,0,0
1,0,21,1,12,5.480639,2.169054,0,1,0
1,0,20,0,12,5.416101,2.302585,0,1,0
0,40,55,0,14,6.300786,2.397895,0,1,0
1,30,57,0,14,5.718671,2.317474,0,0,1
1,18,18,1,11,5.383577,2.493206,0,1,0
1,16,56,1,12,5.192957,2.251292,0,0,1
1,40,26,0,14,6.39693,2.70805,1,0,0
1,60,25,0,12,6.579251,2.484907,0,1,0
1,20,25,0,14,5.799093,1.386294,0,1,0
1,0,21,1,14,4.787492,2.302585,0,1,0
1,0,22,1,14,5.214936,2.079442,0,1,0
1,25,20,0,14,6.052089,2.833213,0,1,0
1,0,35,1,16,5.95223,2.302585,0,0,1
1,9,39,1,16,4.49981,2.302585,1,0,0
1,40,31,0,14,6.810694,2.80336,1,0,0
1,30,28,1,12,5.752573,2.351375,1,0,0
1,37,69,0,12,6.444131,2.833213,1,0,0
1,0,44,0,14,6.134547,2.525729,0,0,1
0,10,57,1,12,5.496348,2.530517,1,0,0
1,40,53,0,12,6.712227,3.023347,1,0,0
1,30,28,1,12,5.821566,2.420368,1,0,0
1,40,68,0,18,6.761573,3.072693,0,0,1
1,36,27,0,12,6.561596,2.978077,0,1,0
1,40,34,0,12,5.886104,2.197225,0,0,1
1,20,22,0,14,5.480639,2.484907,0,1,0
1,15,18,1,11,5.105946,2.397895,0,1,0
1,0,70,1,14,4.055084,2.140066,0,0,1
1,35,37,0,12,6.263398,2.70805,0,0,1
1,40,26,0,16,6.063785,2.374906,0,1,0
1,40,18,0,12,6.016157,2.327278,0,1,0
1,40,18,0,12,6.109248,2.420368,0,1,0
0,40,62,0,7.5,6.540741,2.851862,1,0,0
0,40,36,0,14,6.341417,2.652537,1,0,0
0,40,38,0,12,7.154615,3.465736,1,0,0
0,40,31,0,12,6.253829,2.564949,0,1,0
0,20,30,1,7.5,5.135798,2.140066,0,0,1
1,40,30,0,12,6.214608,2.525729,1,0,0
1,40,39,0,16,6.173786,2.484907,1,0,0
1,40,23,0,10,6.086775,2.397895,0,1,0
1,36,33,0,12,6.376727,2.639057,0,0,1
1,0,43,0,12,6.54002,2.197225,0,0,1
1,40,46,0,12,6.684612,2.995732,0,0,1
1,40,24,0,12,6.429719,2.60269,0,1,0
1,40,27,0,16,6.60665,2.917771,1,0,0
1,20,29,1,14,6.214608,3.218876,0,0,1
1,40,28,0,14,6.467699,2.778819,0,1,0
1,0,30,0,12,6.309918,2.442347,0,0,1
1,40,49,0,12,6.522093,2.833213,1,0,0
1,40,22,0,12,6.253829,2.564949,0,1,0
1,40,25,0,14,5.897154,2.208274,0,0,1
1,15,69,1,16,6.620073,3.912023,1,0,0
1,0,42,0,16,7.273787,3.312002,1,0,0
1,0,42,1,16,4.89784,2.564949,1,0,0
0,40,56,0,14,6.086775,2.397895,1,0,0
0,0,59,0,12,6.159095,2.70805,1,0,0
1,6,34,1,16,4.094345,2.302585,1,0,0
1,0,60,0,14,6.717708,1.581038,0,0,1
1,36,47,0,12,6.354231,2.770712,0,1,0
0,45,47,0,11,6.443734,2.463853,0,1,0
1,0,47,0,12,6.39693,2.799717,1,0,0
1,0,45,0,12,6.620073,2.934389,1,0,0
1,43,30,0,14,6.623401,2.862201,0,1,0
1,35,44,1,12,6.712348,3.157,0,1,0
1,40,48,0,14,6.824374,3.135494,1,0,0
1,15,17,1,10,4.787492,2.079442,0,1,0
1,40,41,0,18,7.090077,3.401197,1,0,0
1,40,39,0,16,6.461468,2.772589,1,0,0
1,40,43,0,18,7.090077,3.401197,1,0,0
1,24,32,1,12,5.465525,2.287472,1,0,0
1,40,32,0,14,6.522093,2.833213,0,1,0
1,40,40,0,9,6.173786,2.484907,1,0,0
1,40,19,0,12,6.158672,2.469793,0,1,0
1,40,44,0,9,5.991465,2.302585,1,0,0
1,20,75,1,14,5.634789,2.639057,0,0,1
1,3,17,1,10,3.806663,2.70805,0,1,0
1,20,54,1,12,6.109248,2.224623,0,0,1
1,40,52,0,10,7.244227,3.555348,0,0,1
0,40,29,0,14,6.866933,3.178054,0,1,0
0,40,25,0,14,6.515009,2.826129,0,0,1
1,33,64,1,14,5.511411,2.014903,1,0,0
1,36,63,0,14,6.068426,2.484907,1,0,0
0,40,46,0,12,6.243778,2.554899,1,0,0
0,40,17,0,10,5.768321,2.079442,0,1,0
1,40,47,0,12,7.047517,3.358638,1,0,0
1,0,19,1,12,4.962845,2.302585,0,1,0
1,40,54,0,12,6.327937,2.639057,0,0,1
1,40,48,0,14,6.214608,2.525729,0,0,1
1,40,64,0,12,6.568078,2.879198,1,0,0
1,40,58,0,12,6.173786,2.484907,0,0,1
1,44,35,0,12,7.130723,3.140698,0,1,0
1,40,25,0,14,6.173786,2.484907,1,0,0
1,40,63,0,12,6.458338,2.769459,1,0,0
1,40,40,0,5.5,6.173786,2.484907,1,0,0
1,40,29,0,12,6.579251,2.890372,0,0,1
1,0,59,1,14,5.153292,2.75684,1,0,0
0,40,46,0,14,6.39693,2.70805,0,0,1
